ID;CLASS;EVENTS
5302;6;5 10 13 18 22 27 31 37 41 46 53 56 64 69 71 78
5303;0;5 10 11 18 21 26 32 36 45 47 54 59 64 69 72 79
5304;4;5 10 11 18 21 27 32 39 45 49 53 58 64 67 73 76
5305;7;1 10 11 20 25 30 35 39 45 48 50 55 60 68 73 78
5306;8;5 7 13 20 21 28 32 37 41 46 50 56 61 69 74 79
5307;3;3 7 13 20 25 29 32 39 45 48 53 56 63 66 71 78
5308;5;5 10 11 17 22 27 35 37 41 46 50 58 60 69 74 79
5309;9;5 10 13 19 22 27 35 40 45 49 53 57 63 66 71 76
5310;2;1 6 12 20 23 28 32 38 41 46 50 55 63 66 74 76
5311;1;4 6 14 20 25 30 34 38 41 46 50 56 63 66 74 77
5312;6;5 10 13 18 22 27 31 37 41 46 53 55 64 68 71 78
5313;0;1 6 11 16 22 26 35 37 45 49 53 59 60 69 71 79
5314;4;1 10 11 20 21 27 32 38 45 48 53 59 63 69 73 76
5315;7;1 10 11 20 23 30 35 40 45 49 53 58 63 67 72 76
5316;9;5 7 11 18 21 30 34 40 45 49 53 59 64 68 73 76
5317;5;5 10 14 20 22 30 32 39 45 49 53 57 63 67 71 76
5318;3;1 9 14 20 24 29 34 39 45 48 53 56 61 66 71 77
5319;8;5 6 14 20 21 29 35 38 45 46 50 55 60 69 74 79
5320;2;1 6 11 20 24 30 32 39 41 48 50 55 63 66 74 76
5321;1;1 7 11 20 22 30 32 39 41 47 50 55 62 66 74 77
5322;0;1 10 11 20 21 27 31 36 45 46 54 58 64 69 71 79
5323;6;5 10 13 17 22 27 31 38 41 47 50 55 64 67 71 77
5324;4;5 10 12 18 21 27 31 39 42 48 54 58 64 67 73 76
5325;7;1 10 13 20 25 29 34 38 42 46 50 55 60 68 74 78
5326;9;5 10 13 16 25 30 31 40 42 49 53 59 64 67 71 76
5327;5;5 10 11 16 24 26 32 36 41 47 50 59 60 69 74 79
5328;3;5 8 15 20 24 28 34 39 45 48 53 56 61 66 71 76
5329;8;5 7 11 17 25 26 35 36 41 48 50 59 64 69 71 79
5330;2;1 9 12 20 23 29 32 39 41 48 50 56 63 66 74 76
5331;1;1 6 11 20 23 30 32 38 41 47 50 55 63 66 74 76
5332;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 78
5333;6;5 10 13 17 22 26 31 37 42 46 54 56 63 68 71 78
5334;4;1 6 14 20 22 29 31 39 42 48 54 59 63 69 73 76
5335;7;1 10 14 20 25 27 35 37 42 46 53 57 64 69 71 78
5336;2;1 6 12 20 23 29 32 38 41 47 50 56 63 66 74 76
5337;8;1 6 13 16 24 26 31 36 41 48 50 59 64 69 73 79
5338;3;2 7 14 20 25 29 32 39 45 48 54 56 63 66 71 76
5339;5;5 9 15 20 25 30 34 40 41 49 50 58 60 66 71 76
5340;9;5 6 15 20 22 30 31 39 42 49 54 59 64 68 73 76
5341;1;1 6 14 18 25 30 35 40 45 49 50 58 63 67 73 76
5342;0;1 10 11 16 22 26 34 36 45 48 53 59 63 69 71 79
5343;4;5 10 11 18 21 27 32 39 45 49 53 59 63 68 72 76
5344;6;5 10 13 18 22 27 31 37 42 46 54 56 61 68 71 76
5345;7;1 10 14 20 25 29 35 38 41 47 50 55 60 68 73 78
5346;2;1 10 13 20 23 27 32 38 41 47 50 55 64 66 74 76
5347;9;5 10 11 18 22 29 32 40 41 49 54 59 63 69 71 76
5348;5;1 7 11 16 22 26 31 36 41 48 50 59 63 69 74 79
5349;3;1 7 14 20 25 29 34 39 45 48 54 56 63 66 71 76
5350;8;5 9 11 20 22 27 35 38 42 46 50 56 61 69 74 79
5351;1;1 6 11 16 25 29 35 40 45 49 50 58 61 67 71 76
5352;0;4 7 11 16 22 26 35 36 45 49 50 59 60 69 73 77
5353;4;5 10 11 17 21 27 35 39 45 49 50 59 62 68 73 76
5354;6;5 10 13 19 22 27 31 37 41 46 54 56 64 68 71 78
5355;7;1 6 11 20 23 29 32 37 41 46 50 58 63 69 74 79
5356;2;1 8 11 20 23 27 32 38 41 47 50 56 63 67 74 76
5357;1;1 6 13 17 25 30 35 40 45 49 53 58 64 67 74 76
5358;8;5 7 11 16 23 26 31 36 41 48 50 59 64 69 73 79
5359;3;1 8 11 20 24 29 34 39 42 48 54 56 64 66 73 76
5360;5;1 10 11 16 23 26 31 36 41 47 50 59 63 69 74 79
5361;9;5 6 11 17 21 30 34 40 45 49 54 59 64 68 73 76
5362;0;1 10 11 16 22 26 33 36 45 47 54 59 64 69 73 79
5363;4;5 10 11 18 21 27 32 38 45 48 54 59 64 68 73 76
5364;6;5 10 13 17 22 27 31 37 41 46 53 56 64 68 71 78
5365;7;1 10 14 20 25 27 34 38 42 46 50 55 60 68 74 78
5366;2;1 8 12 20 25 30 35 39 42 48 50 56 63 66 74 76
5367;1;1 6 11 20 22 30 32 40 41 48 50 55 60 66 74 76
5368;9;5 6 13 20 21 29 32 39 45 49 53 59 63 68 71 76
5369;5;5 10 11 16 25 26 34 36 41 47 50 59 60 69 74 79
5370;3;5 7 14 20 25 29 35 39 45 48 53 56 61 66 71 76
5371;8;1 6 11 19 25 30 35 39 42 47 50 55 63 69 71 79
5372;0;1 10 11 16 22 26 32 36 45 47 54 59 64 69 73 79
5373;4;5 10 11 17 21 26 32 37 45 47 54 59 64 68 73 76
5374;7;1 10 13 20 25 29 34 39 42 47 50 55 61 68 74 78
5375;6;5 10 13 19 21 27 31 37 42 46 53 56 63 69 71 78
5376;2;1 6 11 20 23 30 33 39 41 47 50 55 63 66 74 76
5377;1;1 6 13 16 24 30 34 39 42 47 54 56 63 66 71 76
5378;9;5 8 13 20 22 27 35 39 45 49 53 58 64 66 71 76
5379;5;1 10 14 20 22 30 31 39 42 48 54 56 63 66 71 78
5380;3;1 8 13 20 25 30 34 40 45 48 53 56 63 66 71 77
5381;8;1 9 15 20 25 27 34 37 41 46 53 56 64 69 71 79
5382;0;2 10 11 16 22 26 33 36 45 47 54 59 63 69 71 79
5383;4;1 10 11 18 22 27 35 38 45 49 53 59 63 69 73 76
5384;7;1 10 14 20 25 27 34 37 42 46 50 56 60 68 74 78
5385;6;5 10 12 17 22 27 31 37 41 46 54 56 64 68 72 78
5386;2;1 7 11 20 22 30 34 40 42 49 50 56 64 66 74 76
5387;1;1 6 13 17 25 30 35 40 45 49 53 58 64 67 73 76
5388;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 79
5389;8;5 10 11 17 25 27 32 40 41 48 50 56 64 66 73 78
5390;3;2 7 12 20 25 29 34 39 41 49 53 57 64 66 71 77
5391;5;5 7 15 20 23 30 32 39 45 48 54 56 63 66 71 76
5392;9;5 10 11 20 22 27 35 40 45 49 54 58 64 66 71 78
5393;4;5 10 12 16 21 26 31 37 42 48 54 59 64 68 73 76
5394;7;1 7 11 20 23 29 32 38 42 46 50 58 63 69 74 78
5395;2;4 6 13 20 25 29 32 39 41 47 50 55 63 66 74 78
5396;6;5 10 11 20 21 27 31 37 44 46 54 58 60 69 71 76
5397;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
5398;0;1 8 11 16 22 26 35 36 45 48 53 59 60 69 71 78
5399;9;5 6 12 16 21 29 32 40 45 49 53 59 64 68 74 76
5400;5;5 9 13 20 25 30 32 40 41 49 50 58 63 66 71 76
5401;3;5 9 14 20 25 29 34 39 45 48 53 56 63 66 71 76
5402;8;1 6 12 16 23 30 31 40 42 49 54 56 62 66 71 78
5403;4;5 10 11 17 21 27 35 39 45 49 53 59 63 68 73 76
5404;7;1 10 11 20 25 30 34 39 41 46 50 55 62 69 74 78
5405;2;5 9 14 20 25 29 34 39 41 48 50 55 63 66 73 76
5406;6;5 10 13 18 22 27 31 38 41 47 50 55 64 67 72 78
5407;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
5408;0;5 10 11 16 21 26 33 36 45 47 54 59 63 69 71 79
5409;4;1 10 11 18 21 27 34 38 45 48 53 59 64 69 73 76
5410;8;5 6 14 20 22 29 31 38 42 46 50 55 60 69 73 79
5411;3;1 7 11 20 25 30 32 39 45 49 53 56 63 66 71 76
5412;5;5 10 13 20 22 29 31 39 42 48 53 56 63 66 71 77
5413;9;5 6 14 20 22 30 32 40 45 49 54 58 64 66 71 76
5414;7;1 6 11 20 25 30 35 39 42 47 50 55 63 68 74 78
5415;2;5 7 14 20 25 29 35 39 41 48 50 56 60 66 73 76
5416;6;2 10 11 17 21 26 31 36 42 46 54 56 64 69 71 78
5417;1;1 6 11 16 23 27 35 40 45 49 53 59 64 69 73 77
5418;0;1 6 11 16 23 26 35 36 45 49 50 59 60 69 71 79
5419;4;5 10 11 16 21 26 32 37 45 48 54 59 64 69 73 76
5420;9;5 6 11 17 21 30 32 40 45 49 54 59 64 68 73 76
5421;5;5 10 13 20 22 29 31 39 42 48 50 56 60 66 71 77
5422;3;5 10 15 20 24 29 34 39 45 48 53 56 60 66 71 78
5423;8;5 6 13 20 21 29 32 38 45 46 50 55 60 69 74 79
5424;7;1 9 11 20 25 29 35 38 42 46 50 56 61 68 74 78
5425;2;1 6 13 20 25 30 35 39 42 48 50 56 60 66 73 76
5426;1;1 6 13 20 24 30 34 39 45 47 50 55 60 66 74 76
5427;6;5 10 13 19 22 27 31 37 41 46 53 56 64 68 71 78
5428;0;1 6 11 16 22 26 35 37 45 49 53 59 60 69 71 78
5429;4;2 10 11 17 21 27 34 39 45 49 53 59 64 68 73 76
5430;7;1 8 11 20 23 29 34 37 42 46 50 58 63 69 74 78
5431;8;1 6 11 18 25 30 35 39 42 47 50 55 63 69 71 79
5432;3;1 7 11 20 25 30 35 39 41 48 54 56 64 66 71 76
5433;5;4 8 11 17 23 26 32 36 41 47 50 59 61 69 74 79
5434;9;5 10 11 18 23 28 34 40 45 48 54 56 63 66 71 77
5435;2;1 6 11 20 22 29 31 38 41 47 50 55 64 66 74 76
5436;1;1 6 11 16 23 27 35 40 45 49 53 59 64 68 73 76
5437;6;5 10 15 20 22 27 31 38 41 46 50 55 63 68 71 78
5438;0;5 9 11 16 21 26 32 36 45 48 54 59 63 69 71 79
5439;4;5 10 11 17 21 27 31 37 42 48 54 58 64 68 73 76
5440;7;1 9 14 20 25 29 35 38 42 46 50 55 60 69 73 78
5441;8;1 6 13 16 23 26 31 36 41 48 54 59 64 69 71 79
5442;3;1 6 11 19 25 30 35 40 42 48 54 56 64 66 73 77
5443;5;5 10 14 20 22 29 34 39 45 48 50 56 60 66 71 76
5444;9;5 7 14 20 22 29 35 40 45 48 54 56 63 66 71 76
5445;2;1 7 13 20 24 27 32 37 41 46 50 55 63 66 74 77
5446;1;1 6 13 17 25 30 35 40 45 49 53 58 64 67 73 76
5447;0;4 10 11 16 21 26 34 36 45 48 53 59 60 69 71 78
5448;6;5 10 11 17 21 27 31 37 42 46 54 56 63 69 71 78
5449;4;1 10 11 17 22 26 35 39 45 49 50 59 62 68 71 76
5450;7;1 10 14 18 24 27 33 37 42 46 54 56 63 69 71 79
5451;9;1 7 13 17 25 30 32 40 41 49 53 59 64 69 73 76
5452;5;1 8 11 16 23 26 31 36 41 49 50 59 63 69 74 79
5453;3;2 7 11 20 25 30 34 39 45 48 54 56 63 66 71 76
5454;8;5 10 11 17 24 26 32 36 41 47 50 59 64 69 73 79
5455;2;1 7 11 20 24 29 34 38 41 47 50 56 64 67 74 76
5456;1;1 6 11 16 24 29 35 40 44 49 50 59 60 68 71 76
5457;0;1 10 11 16 21 26 32 36 45 47 54 59 64 69 73 79
5458;6;5 10 13 17 22 27 31 37 41 46 53 56 64 69 71 78
5459;4;5 10 11 16 21 26 32 37 45 48 53 59 64 69 73 76
5460;7;1 8 13 20 23 27 32 37 41 46 50 58 63 69 74 78
5461;2;1 6 11 20 24 29 32 38 41 47 50 55 63 66 74 76
5462;8;5 8 11 20 22 27 35 37 45 46 50 58 64 69 73 79
5463;3;5 7 14 20 25 29 35 40 42 48 50 56 60 66 71 76
5464;5;5 10 13 20 22 29 31 39 42 48 53 56 61 66 71 76
5465;9;5 10 13 20 23 29 35 40 45 49 50 58 60 67 71 76
5466;1;1 10 11 16 22 30 32 40 42 47 50 55 60 66 74 77
5467;0;1 6 11 16 22 26 35 37 45 48 53 59 60 69 71 79
5468;6;5 10 14 17 22 27 31 37 42 46 54 56 63 69 71 78
5469;4;5 7 15 20 22 27 31 38 45 48 54 59 63 69 73 76
5470;7;1 9 13 20 25 30 35 39 42 47 50 55 60 68 74 78
5471;2;1 7 13 20 24 29 32 38 41 47 50 55 63 66 74 76
5472;9;1 6 14 20 22 27 34 39 45 49 54 58 64 66 71 76
5473;5;4 9 15 20 25 30 32 40 41 48 53 58 64 66 71 76
5474;3;1 8 14 20 25 30 34 40 42 48 53 56 63 66 71 76
5475;8;5 10 12 18 22 27 32 37 41 46 50 56 63 69 74 79
5476;1;5 10 15 18 24 28 32 39 41 48 50 56 60 67 71 76
5477;0;1 7 11 16 22 26 35 36 45 48 50 59 60 69 71 79
5478;4;5 10 13 17 21 27 31 38 45 48 54 58 64 68 73 76
5479;6;5 10 13 18 22 27 31 37 42 46 54 56 61 68 71 78
5480;7;1 10 13 20 25 29 35 38 42 47 50 55 60 68 74 78
5481;2;1 7 11 20 24 30 35 40 42 48 50 56 63 66 74 76
5482;1;3 6 14 20 25 29 34 38 42 46 50 55 63 66 74 77
5483;8;5 8 11 20 22 27 32 37 41 46 50 58 63 69 74 79
5484;3;1 7 12 20 25 30 33 39 45 48 54 56 63 66 71 77
5485;5;5 7 15 20 25 30 32 40 41 49 50 58 63 66 71 78
5486;9;5 6 14 20 21 29 32 39 45 49 53 58 64 67 71 76
5487;0;5 10 11 20 21 27 31 37 41 46 53 56 64 69 73 79
5488;4;1 10 11 17 21 26 34 38 45 49 53 59 64 68 74 76
5489;6;5 10 13 20 22 27 31 37 41 46 53 56 64 68 73 78
5490;7;1 7 13 20 25 29 35 38 42 46 50 56 61 69 74 78
5491;2;1 7 12 20 23 27 32 38 41 47 50 55 63 66 74 77
5492;0;5 7 11 16 22 26 35 39 42 49 50 58 63 69 71 76
5493;9;5 6 15 17 25 30 31 40 41 49 50 59 64 68 73 76
5494;5;5 9 15 20 25 30 33 40 41 49 50 57 60 66 71 76
5495;3;2 7 14 20 25 29 32 39 45 48 54 56 63 66 71 76
5496;8;5 10 11 17 25 27 35 40 41 49 50 55 64 67 72 79
5497;1;1 6 12 17 25 30 35 40 45 49 53 58 64 67 73 76
5498;2;1 6 11 20 25 30 33 39 41 48 50 56 63 66 74 76
5499;7;1 10 12 20 24 29 34 37 42 46 50 58 63 69 74 79
5500;6;5 10 12 19 21 27 31 37 41 46 54 56 63 68 71 77
5501;4;4 10 11 18 21 27 34 39 45 49 50 59 60 68 71 76
5502;0;1 6 11 16 22 26 35 37 45 49 53 59 61 69 71 79
5503;9;5 6 12 16 22 29 34 40 45 49 53 58 63 66 71 76
5504;5;1 10 11 16 23 26 31 36 41 48 50 59 63 69 74 79
5505;3;1 6 11 20 23 30 34 39 45 48 54 56 64 66 72 76
5506;8;5 10 11 18 23 27 35 37 42 46 50 57 63 69 73 79
5507;1;5 6 15 19 25 30 34 40 41 49 50 58 60 67 72 76
5508;2;1 7 12 20 25 29 34 39 41 47 50 57 63 67 74 76
5509;7;1 7 11 20 25 29 34 39 41 47 50 55 60 69 74 78
5510;6;5 10 13 20 22 27 31 37 41 46 54 56 64 68 71 77
5511;4;5 10 11 17 21 26 31 38 42 48 54 59 64 69 73 76
5512;0;4 6 11 16 24 26 35 38 45 49 50 59 60 69 71 78
5513;1;1 6 13 17 25 30 34 40 42 49 50 58 63 66 74 76
5514;8;5 6 14 16 25 26 31 36 41 48 53 59 64 69 71 79
5515;3;1 8 13 20 25 30 35 40 45 49 53 57 63 67 71 76
5516;5;5 9 11 16 25 27 35 37 41 46 50 58 60 69 74 79
5517;9;1 6 12 16 25 26 35 39 45 49 50 59 63 69 73 78
5518;2;1 8 11 20 22 27 31 37 41 47 50 55 64 66 74 76
5519;7;1 8 11 20 25 29 35 38 45 46 50 56 63 69 74 78
5520;4;5 10 11 18 21 27 31 37 45 47 54 58 64 68 73 76
5521;6;5 10 11 18 21 27 31 37 42 46 54 56 63 69 71 78
5522;0;5 8 11 18 21 27 31 36 45 46 54 58 64 69 73 79
5523;1;1 6 13 17 24 30 34 40 42 49 50 56 60 66 74 76
5524;9;1 6 13 16 25 30 32 40 41 49 53 59 64 69 73 76
5525;5;1 9 11 16 22 26 31 36 41 48 50 59 63 69 74 79
5526;3;4 7 13 20 25 29 34 39 45 48 53 56 62 66 71 77
5527;8;5 7 12 16 25 26 32 36 41 48 50 59 64 69 71 79
5528;2;5 7 12 20 23 29 32 38 41 47 50 55 64 66 74 78
5529;7;1 8 13 20 25 27 35 37 41 46 50 56 60 69 74 78
5530;4;5 10 11 17 21 27 34 39 45 49 51 59 63 68 73 76
5531;6;5 10 14 18 23 27 32 38 41 47 50 55 63 67 71 78
5532;0;2 7 11 16 22 26 35 36 45 48 53 59 61 69 71 79
5533;1;1 6 11 16 24 29 35 40 45 49 50 59 60 68 71 76
5534;2;1 7 11 20 23 28 32 38 41 47 50 56 63 66 74 76
5535;8;5 10 11 19 22 27 35 37 42 46 50 56 61 69 74 79
5536;3;5 10 14 20 25 28 34 39 45 48 53 56 60 66 71 77
5537;5;5 10 14 20 22 29 32 39 45 49 52 56 61 66 71 76
5538;9;5 9 13 20 23 29 35 40 45 48 53 55 61 66 71 77
5539;7;1 9 13 20 25 29 35 38 42 46 50 55 63 67 74 78
5540;4;5 10 11 17 21 27 32 38 45 49 53 59 64 67 73 76
5541;6;5 10 13 20 22 27 31 37 41 46 50 55 63 68 71 78
5542;0;5 7 12 20 21 27 31 37 42 46 54 58 64 69 72 79
5543;1;5 6 14 20 23 30 34 39 42 47 50 55 60 66 74 76
5544;2;2 6 13 20 25 29 32 38 41 47 50 56 63 66 74 76
5545;9;5 10 11 20 22 28 34 40 45 49 54 56 63 66 71 77
5546;5;1 6 11 16 22 26 31 36 41 48 50 59 63 69 74 79
5547;3;5 7 15 20 25 29 35 39 45 48 53 56 61 66 71 77
5548;8;5 10 11 18 22 27 35 37 42 46 50 56 61 69 73 79
5549;7;1 9 13 20 25 30 35 39 43 47 50 55 63 68 74 78
5550;4;2 10 11 19 21 27 34 39 45 49 50 59 62 69 73 76
5551;0;5 10 13 20 22 27 31 37 41 46 53 56 64 69 73 79
5552;6;5 10 14 18 22 27 31 39 41 47 50 55 60 66 73 78
5553;1;1 6 12 17 25 30 35 40 45 49 53 58 64 67 73 76
5554;2;1 6 12 20 22 27 32 37 41 46 50 55 64 66 74 76
5555;9;5 7 11 17 21 30 35 40 45 49 53 58 61 67 71 76
5556;5;1 6 11 16 22 26 31 36 41 48 50 59 63 69 74 79
5557;3;5 10 15 19 25 27 34 39 45 47 51 55 60 66 71 77
5558;8;5 9 11 20 22 27 35 37 42 46 50 56 61 69 74 79
5559;7;1 8 11 20 23 28 32 37 42 46 50 56 63 69 74 78
5560;4;5 10 13 17 21 26 34 38 45 48 53 59 64 68 73 76
5561;0;1 8 11 16 22 26 35 36 45 49 50 59 60 69 71 78
5562;6;5 10 13 17 22 27 31 37 41 46 51 56 63 69 71 78
5563;1;1 6 13 17 24 30 34 40 42 49 50 58 64 66 74 76
5564;2;1 8 13 20 23 29 32 38 41 47 50 55 64 66 74 78
5565;7;1 10 13 19 25 29 34 39 41 47 50 55 60 68 73 78
5566;8;5 6 14 20 22 29 35 38 45 46 50 55 60 68 74 79
5567;3;1 7 11 20 25 30 34 40 45 49 54 57 64 66 73 76
5568;5;1 10 11 16 25 26 34 36 41 47 50 59 60 69 74 79
5569;9;5 6 14 20 22 29 32 40 45 49 53 58 63 66 71 76
5570;4;5 10 11 17 21 26 35 37 45 49 53 59 63 69 73 76
5571;0;5 10 11 18 21 27 31 37 42 46 54 56 64 69 73 79
5572;1;5 10 13 18 22 29 31 39 41 48 50 57 60 67 71 76
5573;6;5 10 11 17 22 26 31 36 44 47 54 58 63 69 71 78
5574;2;1 6 11 20 23 29 32 38 41 46 50 55 63 66 74 76
5575;7;1 7 11 20 24 29 34 38 42 46 50 56 63 69 74 78
5576;9;5 6 12 17 22 30 35 40 45 49 54 56 63 66 71 77
5577;5;1 7 11 16 22 26 31 36 41 48 50 59 63 69 74 79
5578;3;5 10 15 18 25 27 32 39 44 48 53 56 63 66 71 76
5579;8;5 7 12 18 22 26 34 36 41 47 50 59 64 69 73 79
5580;4;1 10 11 18 21 27 31 37 42 47 53 58 64 68 74 76
5581;0;5 10 11 16 21 26 32 36 45 47 54 59 64 69 73 79
5582;1;1 6 11 16 23 29 35 40 45 49 50 58 64 67 74 76
5583;6;5 10 14 17 22 27 31 37 41 46 50 55 61 67 71 78
5584;2;1 6 11 20 23 30 32 39 41 48 50 55 64 66 74 76
5585;7;1 7 11 20 25 30 35 40 45 48 51 55 64 68 73 78
5586;4;5 10 11 17 21 26 32 38 45 48 53 59 64 68 73 76
5587;8;5 10 11 18 22 27 35 37 41 46 50 58 61 69 73 79
5588;3;1 8 13 20 23 29 31 39 44 48 54 56 63 66 71 76
5589;5;1 6 11 16 25 26 34 36 41 47 50 59 60 69 74 79
5590;9;5 6 15 20 23 30 31 40 45 49 53 58 63 67 71 76
5591;0;1 7 11 16 22 26 35 37 45 49 50 59 60 69 71 78
5592;1;1 6 11 16 24 29 35 40 45 49 53 59 64 68 73 76
5593;6;5 10 13 17 22 27 31 37 41 46 54 56 64 68 71 78
5594;2;3 6 13 20 23 27 32 38 41 47 50 56 64 66 74 78
5595;7;1 7 13 20 25 29 35 38 42 46 50 55 60 68 73 78
5596;4;5 10 11 17 21 26 31 37 45 47 54 59 64 69 73 76
5597;9;5 6 15 17 25 30 31 40 41 49 50 58 64 68 73 76
5598;5;3 8 11 16 25 27 35 37 41 46 50 58 60 69 74 79
5599;3;1 6 11 20 25 30 35 40 42 48 53 56 63 66 71 76
5600;8;5 6 11 19 23 26 34 36 41 46 50 58 64 69 73 79
5601;0;1 6 11 17 21 26 32 36 45 47 54 59 64 69 71 79
5602;1;1 6 12 17 25 30 35 40 41 49 50 58 60 67 71 76
5603;2;5 9 14 20 23 27 31 37 41 47 50 56 64 66 74 76
5604;6;5 6 15 20 22 29 31 39 41 47 50 55 64 67 71 78
5605;7;1 8 12 20 25 29 34 38 42 46 50 56 63 69 74 78
5606;4;1 10 11 17 21 26 34 38 45 49 54 59 64 69 73 76
5607;0;1 6 11 16 23 26 35 37 45 49 50 59 60 69 71 78
5608;8;5 7 12 20 22 27 32 37 41 46 50 58 63 69 74 79
5609;3;1 7 12 20 25 29 34 39 45 48 54 56 63 66 71 77
5610;5;1 8 11 16 23 26 31 36 41 48 50 59 62 69 74 79
5611;9;5 6 14 20 21 30 31 39 45 49 54 59 64 67 71 76
5612;1;1 6 13 18 23 30 34 39 42 48 50 55 60 66 74 76
5613;2;2 7 11 20 24 30 34 38 41 47 50 55 63 66 74 76
5614;6;5 10 13 17 22 27 31 37 41 46 54 56 64 69 71 78
5615;7;1 9 12 20 25 30 35 39 45 47 50 55 60 67 73 78
5616;4;5 10 13 16 21 26 32 38 45 48 53 59 63 69 73 76
5617;0;5 6 11 20 21 28 31 37 41 46 53 56 64 69 73 79
5618;8;5 6 14 20 22 29 32 38 43 47 50 55 60 68 74 78
5619;3;1 6 11 20 25 30 34 40 44 48 54 56 63 66 71 76
5620;5;5 10 13 20 22 30 31 39 41 49 50 58 61 67 71 76
5621;9;5 6 15 20 22 29 32 39 45 49 53 57 63 66 71 76
5622;1;1 6 11 16 24 29 35 40 45 49 50 58 60 68 71 76
5623;2;1 7 12 20 24 29 34 39 41 48 50 55 63 66 74 76
5624;7;1 7 13 20 25 29 34 38 42 46 50 56 63 69 74 78
5625;6;5 10 13 19 22 27 31 37 41 47 53 55 64 68 72 78
5626;4;5 10 11 18 21 27 35 39 45 49 50 59 63 69 73 76
5627;0;4 9 11 16 21 26 32 36 45 47 54 59 64 69 73 79
5628;9;5 6 13 20 21 29 31 39 45 49 54 58 64 66 72 76
5629;5;1 7 14 20 22 30 31 39 42 48 54 58 63 66 71 76
5630;3;2 10 14 20 25 29 34 39 45 48 53 56 63 66 71 76
5631;8;5 10 11 16 25 29 31 40 41 49 50 55 64 67 72 78
5632;1;1 6 11 17 25 30 35 40 45 49 53 58 64 67 73 76
5633;2;5 6 14 20 25 27 35 37 41 46 50 56 63 67 74 77
5634;7;1 10 11 20 25 29 34 38 42 46 50 56 63 69 74 78
5635;6;5 10 13 17 22 26 31 37 41 46 54 56 63 68 71 78
5636;4;5 10 11 17 21 26 31 37 45 48 54 59 64 68 73 76
5637;0;1 6 11 16 22 26 35 37 45 49 50 59 60 69 71 79
5638;1;1 6 11 16 23 29 35 40 45 49 51 58 64 68 74 76
5639;8;5 10 11 16 24 27 35 40 41 49 50 56 60 66 73 78
5640;3;5 7 14 20 25 29 34 39 45 48 53 56 63 66 71 77
5641;5;5 9 14 20 22 29 32 39 44 48 50 56 60 66 71 77
5642;9;5 10 13 18 23 29 35 40 45 49 50 58 60 67 71 76
5643;2;1 6 12 20 24 29 32 38 41 47 50 55 63 66 74 77
5644;7;1 9 13 20 25 29 35 39 45 47 50 55 60 67 74 78
5645;6;5 10 14 20 22 29 31 39 41 48 50 55 61 66 72 78
5646;4;5 10 12 17 21 26 32 38 45 48 54 59 64 68 73 76
5647;0;1 7 11 16 22 26 35 37 45 49 50 59 60 69 71 78
5648;1;1 6 11 17 24 30 35 40 45 49 53 58 64 68 73 76
5649;9;5 6 15 19 23 30 31 40 42 49 53 59 64 68 73 76
5650;5;1 7 11 16 25 26 34 36 41 47 50 59 60 69 74 79
5651;3;1 6 13 20 25 30 35 39 45 48 54 56 63 66 71 77
5652;8;5 7 11 17 25 26 35 36 41 47 50 59 64 69 71 79
5653;2;1 6 12 20 23 29 32 38 41 47 50 55 63 66 74 78
5654;7;1 10 12 20 25 29 35 39 42 47 50 55 60 68 73 78
5655;4;1 10 11 17 22 26 35 38 45 49 50 59 64 69 73 76
5656;6;5 10 13 18 22 27 31 38 41 47 50 55 63 67 71 78
5657;0;4 10 11 18 21 26 32 36 45 47 54 59 64 69 71 79
5658;1;1 6 11 17 23 30 35 40 45 49 53 58 64 67 74 76
5659;2;1 6 11 20 24 29 32 38 41 47 50 56 63 66 74 76
5660;8;5 10 11 19 21 27 32 37 42 46 50 56 61 69 73 79
5661;3;2 7 13 20 25 29 34 39 45 48 53 56 60 66 71 77
5662;5;5 10 13 18 22 27 32 39 45 49 53 56 63 66 71 76
5663;9;5 9 11 20 23 27 35 40 45 49 54 56 63 66 71 78
5664;7;1 8 13 20 25 30 35 39 42 47 50 55 60 68 73 78
5665;4;3 10 11 18 22 27 35 39 45 49 50 59 60 68 71 76
5666;6;5 10 13 17 22 26 31 37 42 46 54 56 63 69 71 78
5667;0;1 9 11 17 21 26 32 36 45 47 54 59 64 69 71 79
5668;1;1 6 14 17 25 30 35 40 42 49 50 58 60 67 73 76
5669;2;1 7 11 20 22 29 32 39 41 48 50 56 64 66 74 76
5670;8;5 6 14 20 21 29 32 38 45 46 50 56 60 69 74 79
5671;3;5 7 13 20 25 29 34 39 45 48 53 56 63 66 71 76
5672;5;5 10 14 20 23 30 32 39 42 49 50 56 60 67 71 76
5673;9;5 7 14 20 22 29 35 40 45 49 53 56 63 66 71 77
5674;7;1 10 14 20 25 28 34 38 41 46 50 58 60 69 74 78
5675;4;5 10 11 17 21 26 35 39 45 49 50 59 63 69 73 76
5676;0;5 8 13 20 22 28 31 37 41 46 53 56 64 69 73 79
5677;6;5 10 14 19 22 28 31 39 41 47 50 55 63 67 71 78
5678;1;1 6 11 16 23 29 35 40 45 49 53 59 64 68 73 76
5679;2;2 7 13 20 23 27 32 37 41 47 50 55 63 66 74 76
