ID;CLASS;EVENTS
17472;1;1 3 9 17 23 25 37 43 46 51 52 56 61 66
17473;1;1 2 9 16 23 27 30 44 49 51 52 56 61
17474;0;1 3 9 14 24 27 32 42 45 51 52 56 61 66
17475;1;1 9 17 23 27 44 45 51 52 56 61 66
17476;1;1 2 9 17 23 26 36 42 45 50 52 56 61 66
17477;1;1 7 9 14 24 27 31 44 45 50 52 56 61 66
17478;0;1 4 9 21 24 25 32 43 45 51 52 56 61 66
17479;1;1 2 9 15 23 27 31 44 45 51 52 56 61 66
17480;1;1 2 9 17 23 26 35 44 45 50 52 56 61 66
17481;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
17482;1;1 7 9 21 24 27 33 44 45 51 52 56 61 92
17483;0;1 2 9 15 23 25 32 43 49 51 52 56 61 66
17484;1;1 2 9 15 23 27 36 44 45 51 52 56 61 66
17485;1;1 2 9 16 23 27 32 42 45 50 52 56 61 66
17486;1;1 2 9 15 23 26 32 42 45 50 52 56 61 66
17487;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17488;1;1 2 9 15 23 27 31 42 45 51 52 56 61 83
17489;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
17490;1;1 2 9 17 23 25 36 41 49 50 52 56 61 66
17491;0;1 2 9 14 24 25 32 43 45 51 52 56 61 66
17492;1;1 2 9 16 23 25 35 43 45 51 52 56 61 66
17493;1;1 2 9 16 23 26 35 44 45 50 52 56 61 72
17494;1;1 2 9 14 24 27 36 44 45 50 52 56 61 66
17495;0;1 2 9 17 23 25 36 41 45 50 52 56 61 66
17496;1;1 9 16 23 25 43 45 51 52 56 61 85
17497;1;1 2 9 16 23 25 35 43 45 51 52 56 61 72
17498;1;1 2 9 20 23 27 30 44 45 51 52 56 61 66
17499;0;1 2 9 20 23 27 36 42 45 51 55 56 61 66
17500;1;1 2 9 17 23 27 30 42 47 50 52 56 61 66
17501;1;1 2 9 17 23 27 32 44 45 50 52 56 61 66
17502;1;1 2 9 15 23 25 36 43 45 51 52 56 61 66
17503;1;1 2 9 15 23 27 38 44 45 51 52 56 61 66
17504;0;1 2 9 14 24 25 32 43 45 51 55 56 61 66
17505;1;1 2 9 17 23 27 30 42 45 51 52 56 61 66
17506;1;1 2 9 14 24 27 36 44 45 51 52 56 61 66
17507;1;1 9 17 23 25 43 45 51 52 56 61 66
17508;0;1 2 9 18 24 25 33 43 45 51 55 56 61 66
17509;1;1 2 9 14 24 27 32 42 45 50 52 56 61 66
17510;1;1 7 9 15 23 25 39 43 45 51 52 56 61 66
17511;1;1 3 9 15 23 25 32 43 45 51 52 56 61 66
17512;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66
17513;1;1 2 9 17 23 25 34 43 45 51 52 56 61 66
17514;1;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17515;1;1 2 9 16 23 26 31 42 45 50 52 56 61 66
17516;0;1 2 9 17 23 25 33 43 45 51 52 56 61 66
17517;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
17518;1;1 2 9 16 23 26 32 42 49 50 52 56 61 66
17519;1;1 2 9 20 23 25 30 42 45 51 52 56 61 66
17520;0;1 2 9 15 23 25 33 41 45 50 52 56 61 66
17521;1;1 2 9 17 23 25 36 43 45 51 52 56 63 66
17522;1;1 2 9 15 23 25 36 43 45 51 52 56 61 66
17523;1;1 6 9 16 23 27 36 42 45 50 52 56 61 66
17524;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17525;1;1 2 9 16 23 27 36 42 45 51 52 56 61 66
17526;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
17527;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
17528;1;1 9 17 23 27 42 49 50 52 56 61 66
17529;0;1 2 9 15 23 25 36 43 45 51 54 56 61 66
17530;1;1 2 9 17 23 26 31 42 45 50 52 56 61 66
17531;1;1 7 9 15 23 27 34 42 45 51 52 56 61 66
17532;1;1 2 9 15 23 27 30 44 45 51 52 56 61 66
17533;0;1 9 22 24 27 44 45 51 52 59 61 66
17534;1;1 2 9 18 24 27 34 44 45 50 52 56 61 66
17535;1;1 5 9 17 23 25 36 43 45 51 53 56 61 66
17536;1;1 2 9 17 23 27 31 44 45 51 52 56 61 66
17537;0;1 2 9 18 24 25 34 43 45 51 52 56 61 66
17538;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17539;1;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17540;1;1 2 9 17 23 27 35 44 45 50 52 56 61 66
17541;0;1 2 9 15 23 25 31 43 45 51 52 56 61 66
17542;1;1 2 9 17 23 27 33 44 45 51 52 56 61 94
17543;1;1 2 9 16 23 27 37 42 45 51 52 56 61 66
17544;1;1 2 9 15 23 27 34 44 45 51 52 56 61 66
17545;0;1 9 16 23 25 43 45 51 54 56 61 66
17546;1;1 2 9 15 23 27 31 44 45 51 52 56 61 66
17547;1;1 2 9 19 24 27 36 42 45 50 52 56 61 66
17548;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
17549;1;1 2 9 15 23 25 30 43 45 51 52 56 61 66
17550;0;1 2 9 14 24 25 33 43 45 51 52 56 61 66
17551;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17552;1;1 2 9 16 23 25 35 41 48 50 52 56 61 69
17553;1;1 2 9 17 23 25 32 42 45 50 52 56 61 83
17554;0;1 2 9 15 23 25 34 43 45 51 52 56 61 66
17555;1;1 2 9 16 23 26 31 44 45 51 52 56 61 66
17556;1;1 7 9 22 24 27 34 44 45 51 52 56 61 66
17557;1;1 6 9 18 24 25 34 43 45 51 52 56 61 66
17558;0;1 6 9 17 23 25 30 43 45 51 52 56 61 66
17559;1;1 2 9 17 23 25 35 43 45 51 52 56 61 66
17560;1;1 2 9 15 23 27 32 44 45 50 52 56 61 66
17561;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17562;0;1 3 9 18 24 25 34 43 45 51 55 56 61 66
17563;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
17564;1;1 2 9 17 23 27 35 44 45 51 52 56 61 66
17565;1;1 9 15 23 27 42 45 51 52 56 61 66
17566;0;1 2 9 18 24 25 33 43 45 51 52 56 61 66
17567;1;1 2 9 21 24 27 34 44 45 51 52 56 61 66
17568;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
17569;1;1 6 9 17 23 25 30 43 45 51 52 56 61 66
17570;0;1 4 9 15 23 25 33 43 45 51 55 56 61 66
17571;1;1 7 9 21 24 27 36 44 49 50 52 56 61 66
17572;1;1 2 9 17 23 25 30 43 45 51 52 56 61 72
17573;1;1 2 9 16 23 25 38 43 45 51 52 56 61 66
17574;1;1 2 9 17 23 26 31 42 45 50 52 56 61 66
17575;0;1 2 9 17 23 25 38 43 49 51 52 56 61 66
17576;1;1 2 9 17 23 25 36 41 45 50 52 56 61 66
17577;1;1 9 17 23 25 43 49 51 52 56 61 66
17578;1;1 2 9 16 23 27 30 44 45 51 52 56 61 66
17579;0;1 4 9 18 24 25 34 43 45 51 55 56 61 66
17580;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
17581;1;1 3 9 17 23 25 37 43 45 51 52 56 61 66
17582;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
17583;0;1 2 9 17 23 25 33 43 45 51 52 56 61 66
17584;1;1 2 9 15 23 27 32 42 45 51 52 56 61 66
17585;1;1 2 9 15 23 26 30 44 49 51 52 56 61 66
17586;1;1 4 9 15 23 25 30 43 45 51 52 56 61 66
17587;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17588;1;1 2 9 15 23 27 31 44 45 50 52 56 61 66
17589;1;1 2 9 15 23 27 30 44 45 51 52 56 61 74
17590;1;1 2 9 15 23 27 32 44 46 51 52 56 61 76
17591;0;1 4 9 14 24 25 32 43 46 51 52 56 61
17592;1;1 2 9 17 23 25 38 43 45 51 52 56 61 66
17593;1;1 2 9 15 23 25 31 41 45 50 52 56 61 66
17594;1;1 4 9 14 24 25 34 43 45 51 52 56 61 66
17595;0;1 2 9 21 24 27 32 44 45 51 52 59 61 66
17596;1;1 9 19 24 27 44 45 51 52 56 61 66
17597;1;1 2 9 15 23 25 35 43 45 51 52 56 61 66
17598;1;1 2 9 21 24 27 29 42 45 51 52 56 61 66
17599;1;1 6 9 14 24 25 34 43 45 51 52 56 61 66
17600;0;1 2 9 22 24 25 34 43 45 51 52 56 61
17601;1;1 9 19 24 27 42 45 50 52 56 61 66
17602;1;1 2 9 17 23 25 31 43 49 51 52 56 61 66
17603;1;1 6 9 19 24 26 34 44 45 50 52 56 61 66
17604;0;1 3 9 21 24 25 34 43 45 51 52 56 61
17605;1;1 3 9 16 23 26 33 42 45 50 52 56 61 66
17606;1;1 2 9 15 23 25 34 43 45 51 52 56 61 66
17607;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
17608;0;1 3 9 15 23 25 35 43 45 51 52 56 61 66
17609;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
17610;1;1 2 9 16 23 25 31 43 45 51 52 56 61 66
17611;1;1 2 9 15 23 27 36 42 49 50 52 56 61 66
17612;0;1 2 9 15 23 25 32 43 45 51 52 56 61 66
17613;1;1 2 9 16 23 26 30 42 45 51 52 56 61 66
17614;1;1 2 9 18 24 25 33 43 49 51 52 56 61
17615;1;1 2 9 16 23 27 34 44 46 50 52 56 61 93
17616;0;1 2 9 22 24 25 34 43 45 51 52 56 61 66
17617;1;1 2 9 17 23 27 31 44 45 51 52 56 61 66
17618;1;1 2 9 17 23 27 32 42 49 50 52 56 61 66
17619;1;1 2 9 15 23 27 31 44 45 51 52 56 61 66
17620;1;1 9 17 23 27 42 45 50 52 56 61 66
17621;0;1 3 9 14 24 25 34 43 49 51 52 56 61 66
17622;1;1 2 9 16 23 26 39 44 45 50 52 56 61 66
17623;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
17624;1;1 2 9 16 23 27 31 42 45 50 52 56 61 66
17625;0;1 3 9 14 24 25 33 43 45 51 52 56 61 66
17626;1;1 7 9 21 24 25 33 43 45 51 52 56 61 66
17627;1;1 4 9 17 23 25 38 43 45 51 52 56 61 66
17628;1;1 2 9 16 23 27 37 42 45 51 52 56 61 66
17629;0;1 2 9 14 24 25 29 41 45 50 52 56 61 66
17630;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17631;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
17632;1;1 2 9 15 23 27 30 44 46 51 52 57 61 67
17633;0;1 2 9 15 23 25 32 43 45 51 52 57 61 66
17634;1;1 7 9 21 24 27 34 42 45 50 52 56 61 66
17635;1;1 2 9 17 23 25 32 43 45 51 52 56 61
17636;1;1 2 9 14 24 27 32 42 45 51 52 56 61 66
17637;0;1 2 9 17 23 25 30 41 45 50 52 56 61 66
17638;1;1 2 9 17 23 25 33 43 45 51 52 56 61 66
17639;1;1 3 9 14 24 25 32 43 45 51 52 56 61 66
17640;1;1 2 9 15 23 26 33 44 49 51 52 56 61 66
17641;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17642;1;1 2 9 19 24 27 36 44 45 50 52 56 61 66
17643;1;1 3 9 17 23 27 38 42 45 51 52 56 61 66
17644;1;1 2 9 19 24 27 33 44 45 51 52 56 61 66
17645;1;1 2 9 17 23 25 33 43 45 51 52 56 61 66
17646;0;1 2 9 15 23 25 30 43 45 51 52 56 61 66
17647;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
17648;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
17649;1;1 2 9 19 24 25 32 43 45 51 52 56 61 66
17650;0;1 2 9 14 24 25 34 43 45 51 55 56 61 66
17651;1;1 2 9 17 23 27 31 42 45 51 52 56 61 66
17652;1;1 3 9 17 23 25 30 43 45 51 52 56 61 66
17653;1;1 2 9 17 23 27 31 44 45 50 52 56 61 66
17654;0;1 4 9 21 24 25 32 43 46 51 52 57 61 95
17655;1;1 3 9 15 23 25 37 43 45 51 52 56 61 66
17656;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
17657;1;1 2 9 14 24 27 29 44 45 50 52 56 61 66
17658;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17659;1;1 2 9 15 23 27 38 44 49 51 52 56 61
17660;1;1 2 9 14 24 25 31 43 45 51 52 56 61 66
17661;1;1 2 9 18 24 27 34 44 45 51 52 56 63 66
17662;0;1 7 9 14 24 25 34 41 45 50 52 56 61 66
17663;1;1 9 15 23 27 42 49 50 52 56 61 90
17664;1;1 6 9 17 23 25 34 43 45 51 52 56 61 66
17665;1;1 2 9 15 23 27 36 44 45 50 52 56 61 66
17666;1;1 2 9 16 23 27 32 42 45 51 52 56 61 66
17667;0;1 4 9 21 24 25 32 43 45 51 52 56 61 72
17668;1;1 2 9 17 23 27 35 44 45 51 52 56 61 66
17669;1;1 2 9 15 23 27 35 44 45 51 52 56 61 66
17670;1;1 2 9 16 23 27 36 42 45 50 52 56 61 66
17671;0;1 2 9 14 24 25 32 43 45 51 55 56 61 66
17672;1;1 2 9 17 23 25 31 44 45 50 52 56 61 66
17673;1;1 6 9 17 23 27 36 42 45 50 52 56 61 66
17674;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
17675;0;1 4 9 19 24 25 32 43 45 51 55 56 61 71
17676;1;1 2 9 14 24 26 38 42 45 50 52 56 61 66
17677;1;1 3 9 18 24 25 33 43 45 51 52 56 61 66
17678;1;1 2 9 15 23 26 32 44 45 51 52 56 61 66
17679;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17680;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17681;1;1 2 9 16 23 27 37 42 45 51 52 56 61 72
17682;1;1 7 9 17 23 25 39 43 45 51 52 56 61 66
17683;0;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17684;1;1 2 9 16 23 25 33 43 45 51 52 56 61 78
17685;1;1 2 9 15 23 27 35 42 49 50 52 56 61 84
17686;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
17687;0;1 4 9 22 24 25 34 43 45 51 55 56 61 66
17688;1;1 2 9 17 23 27 32 44 45 50 52 56 61 66
17689;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
17690;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17691;1;1 2 9 19 24 26 33 44 49 50 52 56 61 84
17692;0;1 3 9 17 23 25 32 43 45 51 55 56 63 66
17693;1;1 2 9 17 23 26 33 42 49 50 52 56 61 66
17694;1;1 2 9 17 23 26 34 44 45 51 52 56 61 66
17695;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
17696;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17697;1;1 2 9 16 23 27 30 42 45 50 52 56 61 66
17698;1;1 2 9 20 23 27 32 42 49 50 52 56 61 66
17699;1;1 2 9 15 23 26 36 42 45 50 52 56 61 66
17700;0;1 5 9 14 24 25 33 43 45 51 52 56 61 69
17701;1;1 9 20 23 27 42 45 51 52 56 65 66
17702;1;1 9 16 23 27 42 49 51 52 56 61 66
17703;1;1 2 9 17 23 27 30 42 45 51 52 56 61 66
17704;0;1 3 9 18 24 25 34 43 45 51 52 56 61 66
17705;1;1 2 9 19 24 27 32 42 45 51 52 56 61 66
17706;1;1 9 17 23 27 42 49 51 52 56 61 66
17707;1;1 7 9 15 23 27 29 44 45 50 52 56 61 66
17708;0;1 5 9 14 24 25 33 43 45 51 52 56 61 66
17709;1;1 6 9 15 23 25 39 43 45 51 52 56 61 78
17710;1;1 3 9 16 23 26 30 44 45 51 52 56 63 66
17711;1;1 6 9 17 23 25 38 43 45 51 52 56 61 66
17712;1;1 2 9 15 23 27 36 42 45 51 52 56 61 72
17713;0;1 4 9 21 24 25 33 43 45 51 55 56 61 66
17714;1;1 2 9 17 23 27 31 42 45 50 52 56 61 66
17715;1;1 2 9 14 24 27 34 44 45 51 52 56 65 66
17716;1;1 7 9 22 24 25 34 43 45 51 52 56 61 66
17717;0;1 2 9 14 24 26 32 44 45 51 55 56 61 66
17718;1;1 2 9 17 23 27 32 42 45 50 52 56 61 66
17719;1;1 3 9 16 23 25 32 42 45 51 52 56 61 66
17720;1;1 2 9 17 23 26 31 44 45 50 52 56 61 66
17721;0;1 2 9 17 23 25 32 43 45 51 52 56 61 66
17722;1;1 2 9 15 23 27 29 44 45 50 52 56 61 66
17723;1;1 2 9 17 23 27 30 44 45 51 52 56 61 72
17724;1;1 3 9 14 24 26 30 44 45 51 52 56 61 66
17725;0;1 5 9 14 24 25 33 43 45 51 55 56 61 66
17726;1;1 2 9 14 24 27 32 44 45 50 52 56 61 66
17727;1;1 9 15 23 27 42 45 51 52 56 61 66
17728;1;1 2 9 15 23 26 36 42 45 50 52 56 61 66
17729;0;1 2 9 14 24 25 34 43 45 51 52 57 61 66
17730;1;1 9 15 23 27 42 45 50 52 56 61 66
17731;1;1 2 9 18 24 27 34 44 45 50 52 56 61 66
17732;1;1 2 9 16 23 27 32 42 45 51 52 56 61 66
17733;0;1 3 9 15 23 25 30 43 45 51 52 56 61 66
17734;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17735;1;1 7 9 17 23 26 36 44 45 50 52 56 61 66
17736;1;1 2 9 20 23 26 36 42 45 50 52 56 61 66
17737;1;1 2 9 16 23 25 30 43 45 51 52 56 61 72
17738;0;1 6 9 18 24 25 34 43 45 51 52 56 61 66
17739;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
17740;1;1 2 9 14 24 26 32 42 49 51 52 56 61 66
17741;1;1 2 9 17 23 26 36 42 45 50 52 56 61 66
17742;0;1 2 9 14 24 25 33 41 45 50 52 56 61 66
17743;1;1 9 16 23 27 42 45 50 52 56 61 66
17744;1;1 9 16 23 25 43 45 51 52 56 61 66
17745;1;1 2 9 17 23 26 36 44 45 51 52 56 61 66
17746;0;1 2 9 14 24 25 33 41 45 50 52 56 61 66
17747;1;1 2 9 17 23 26 35 42 45 50 52 56 61 66
17748;1;1 2 9 15 23 27 36 42 49 51 52 56 61 66
17749;1;1 2 9 17 23 27 37 44 45 51 52 56 61 66
17750;0;1 2 9 22 24 25 34 43 46 51 52 58 61 95
17751;1;1 2 9 20 23 27 31 44 45 50 52 56 61 66
17752;1;1 2 9 14 24 27 34 44 46 51 52 56 61 95
17753;1;1 2 9 15 23 27 33 42 49 50 52 56 61 66
17754;0;1 2 9 16 23 25 36 43 45 51 52 56 61
17755;1;1 2 9 15 23 25 31 43 45 51 52 56 61 66
17756;1;1 2 9 20 23 25 29 43 45 51 52 56 61 66
17757;1;1 7 9 15 23 27 31 42 45 50 52 56 61 66
17758;0;1 3 9 15 23 25 34 43 45 51 52 56 61 66
17759;1;1 6 9 15 23 26 36 42 45 50 52 56 61 66
17760;1;1 2 9 14 24 25 33 41 46 50 52 56 61 76
17761;1;1 2 9 14 24 27 32 42 45 51 52 56 61 66
17762;1;1 2 9 15 23 27 31 42 49 51 52 56 61 66
17763;0;1 2 9 14 24 27 33 42 45 51 55 56 61 66
17764;1;1 2 9 15 23 26 35 44 49 50 52 56 61 66
17765;1;1 3 9 17 23 25 33 43 45 51 52 56 61 66
17766;1;1 2 9 14 24 27 31 44 45 50 52 56 61 66
17767;0;1 6 9 22 24 25 33 43 45 51 52 56 61 66
17768;1;1 9 15 23 27 42 45 51 52 56 61 66
17769;1;1 6 9 21 24 27 34 44 45 50 52 56 61 70
17770;1;1 2 9 16 23 27 35 42 45 50 52 56 61 66
17771;0;1 2 9 15 23 25 32 41 45 50 52 56 61 70
17772;1;1 7 9 19 24 27 36 42 45 50 52 56 61 66
17773;1;1 2 9 16 23 27 31 44 45 50 52 56 61 72
17774;1;1 2 9 17 23 26 36 42 49 50 52 56 61 66
17775;0;1 2 9 15 23 25 35 43 45 51 52 56 61 66
17776;1;1 2 9 16 23 27 31 44 49 51 52 56 61 90
17777;1;1 2 9 17 23 25 30 43 45 51 52 56 61 66
17778;1;1 3 9 14 24 26 33 44 45 50 52 56 61 66
17779;0;1 2 9 14 24 26 29 42 49 51 55 56 61
17780;1;1 3 9 14 24 25 30 43 45 51 52 56 61 66
17781;1;1 9 15 23 27 42 45 50 52 56 61 66
17782;1;1 2 9 17 23 26 29 42 45 50 52 56 61 66
17783;1;1 2 9 15 23 26 31 42 45 51 52 56 61 66
17784;0;1 2 9 15 23 25 31 43 45 51 55 56 61 66
17785;1;1 2 9 16 23 27 30 42 49 51 52 56 61 66
17786;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
17787;1;1 3 9 16 23 27 37 42 45 51 52 56 61 66
17788;0;1 4 9 14 24 25 32 43 45 51 52 59 61 66
17789;1;1 2 9 14 24 27 33 44 45 50 52 56 61 66
17790;1;1 2 9 17 23 25 35 43 49 51 52 56 61 66
17791;1;1 2 9 14 24 26 31 42 46 50 52 56 61 81
17792;0;1 2 9 20 23 25 30 43 45 51 52 56 61 66
17793;1;1 2 9 17 23 27 38 42 45 51 52 56 61
17794;1;1 2 9 15 23 27 36 42 45 51 52 56 61 66
17795;1;1 2 9 17 23 26 38 44 45 51 52 56 61 66
17796;0;1 2 9 14 24 27 34 42 46 50 52 56 61 81
17797;1;1 5 9 17 23 27 31 42 45 51 52 56 61 66
17798;1;1 2 9 15 23 26 33 44 45 50 52 56 61 66
17799;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
17800;0;1 2 9 14 24 27 32 44 45 51 52 59 61 66
17801;1;1 2 9 17 23 26 38 44 45 51 52 56 61 66
17802;1;1 6 9 14 24 27 34 42 49 50 52 56 61 66
17803;1;1 2 9 17 23 26 33 44 45 51 52 56 61 66
17804;0;1 2 9 15 23 25 35 41 45 50 52 56 61 66
17805;1;1 3 9 16 23 27 30 44 45 51 52 56 61 66
17806;1;1 2 9 17 23 27 36 42 47 51 52 56 61 66
17807;1;1 2 9 15 23 26 38 42 45 51 52 56 61 66
17808;1;1 2 9 17 23 26 32 42 45 50 52 56 61 66
17809;0;1 4 9 14 24 25 33 43 45 51 52 57 61 78
17810;1;1 2 9 16 23 27 31 42 45 51 52 56 61 66
17811;1;1 2 9 15 23 27 32 42 46 51 52 56 61 66
17812;1;1 5 9 15 23 26 36 44 45 50 52 56 61 66
17813;0;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17814;1;1 9 17 23 27 42 45 51 52 56 61 66
17815;1;1 3 9 14 24 25 33 43 45 51 52 56 61 71
17816;1;1 2 9 17 23 27 38 44 45 51 52 56 61 66
17817;0;1 2 9 21 24 26 34 44 45 51 52 56 61 66
17818;1;1 2 9 17 23 27 31 44 45 51 52 56 61 66
17819;1;1 2 9 15 23 27 29 42 45 51 52 56 61 66
17820;1;1 2 9 14 24 27 31 44 45 51 52 58 61 66
17821;0;1 7 9 14 24 25 33 43 45 51 52 56 61 66
17822;1;1 2 9 15 23 27 33 44 45 51 52 56 61 66
17823;1;1 9 14 24 25 43 45 51 52 56 61 66
17824;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
17825;0;1 3 9 17 23 25 38 43 45 51 54 56 61 66
17826;1;1 2 9 20 23 25 38 43 45 51 52 56 61 66
17827;1;1 2 9 20 23 27 35 42 45 50 52 56 61 66
17828;1;1 2 9 15 23 25 38 43 45 51 52 56 61 66
17829;1;1 2 9 16 23 27 31 42 45 50 52 56 61 72
17830;0;1 2 9 17 23 25 34 41 46 50 52 56 61 77
17831;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
17832;1;1 2 9 16 23 27 31 44 45 51 52 56 61 82
17833;1;1 2 9 15 23 25 36 43 45 51 52 56 61 66
17834;0;1 3 9 17 23 25 31 41 45 50 52 59 61 66
17835;1;1 4 9 17 23 27 35 44 45 51 52 56 61 66
17836;1;1 2 9 17 23 27 36 42 47 50 52 56 61 66
17837;1;1 2 9 15 23 27 33 42 45 50 52 56 61 66
17838;0;1 6 9 21 24 25 34 43 45 51 52 56 61 66
17839;1;1 2 9 20 23 25 30 43 45 51 52 56 61 66
17840;1;1 3 9 17 23 25 37 43 45 51 52 56 61 66
17841;1;1 2 9 17 23 27 38 44 49 51 52 56 61 90
17842;0;1 2 9 22 24 25 34 43 45 51 55 56 61 68
17843;1;1 2 9 17 23 27 35 42 45 51 52 56 61 66
17844;1;1 2 9 15 23 27 31 42 45 51 52 56 61 66
17845;1;1 2 9 14 24 27 31 44 46 50 52 56 61 90
17846;0;1 2 9 14 24 25 32 43 45 51 52 56 61 66
17847;1;1 9 15 23 27 42 45 50 52 56 61 66
17848;1;1 2 9 16 23 25 30 43 45 51 52 56 61 72
17849;1;1 3 9 16 23 25 33 43 45 51 52 56 61 66
17850;0;1 2 9 21 24 25 34 43 45 51 52 56 61 66
17851;1;1 2 9 15 23 27 36 42 45 50 52 56 61 66
17852;1;1 2 9 17 23 27 36 42 45 50 52 56 61 66
17853;1;1 2 9 15 23 25 33 43 45 51 52 56 61 66
17854;1;1 2 9 15 23 27 31 42 45 50 52 56 61 66
17855;0;1 2 9 14 24 25 38 43 45 51 52 56 61 66
17856;1;1 9 17 23 26 42 45 51 52 56 61 66
17857;1;1 2 9 14 24 27 32 42 45 51 52 56 61 66
17858;1;1 2 9 15 23 27 32 42 45 51 52 56 61 66
17859;0;1 2 9 17 23 25 36 43 45 51 52 56 61 66
17860;1;1 9 16 23 27 42 45 50 52 56 61 66
17861;1;1 3 9 15 23 27 38 44 49 51 52 56 61 66
17862;1;1 2 9 17 23 27 34 44 45 50 52 56 61 66
17863;0;1 2 9 21 24 25 33 43 45 51 52 56 61 66
17864;1;1 2 9 15 23 27 32 42 45 50 52 56 61 66
17865;1;1 2 9 17 23 25 38 43 45 51 52 56 61 66
17866;1;1 2 9 16 23 27 31 44 48 50 52 56 61 66
17867;0;1 3 9 14 24 25 33 43 45 51 52 56 61 66
17868;1;1 2 9 15 23 25 32 43 45 51 52 56 61 66
17869;1;1 2 9 15 23 25 30 43 45 51 52 56 61 66
17870;1;1 3 9 17 23 26 34 44 45 50 52 56 61 66
17871;0;1 4 9 20 23 25 37 43 45 51 52 56 61 66
17872;1;1 7 9 16 23 27 38 44 45 51 52 56 61 66
17873;1;1 2 9 17 23 27 33 44 45 51 52 56 61 66
17874;1;1 2 9 16 23 25 30 43 45 51 52 56 61 66
17875;0;1 2 9 15 23 25 34 43 45 51 52 56 61 66
17876;1;1 6 9 21 24 27 34 44 45 50 52 56 61 66
17877;1;1 2 9 14 24 27 34 44 45 51 52 56 61 66
17878;1;1 5 9 19 24 25 31 43 45 51 52 56 61 66
17879;1;1 2 9 14 24 25 34 43 45 51 52 56 61 66
17880;0;1 2 9 17 23 25 32 41 45 50 52 56 61 66
17881;1;1 2 9 14 24 27 32 42 45 51 52 56 61 66
17882;1;1 9 17 23 25 43 45 51 52 56 61 66
17883;1;1 2 9 16 23 27 35 42 45 50 52 56 61 66
17884;0;1 2 9 15 23 25 29 43 45 51 52 56 61 66
17885;1;1 2 9 17 23 27 32 42 49 50 52 56 61 66
17886;1;1 6 9 17 23 25 33 43 45 51 52 56 61 66
17887;1;1 2 9 15 23 27 33 42 45 50 52 56 61 66
17888;0;1 2 9 14 24 27 36 44 45 50 52 56 63 66
17889;1;1 2 9 16 23 27 30 42 45 51 52 56 61 66
17890;1;1 9 17 23 27 42 45 50 52 56 61 66
17891;1;1 2 9 16 23 27 30 44 45 51 52 56 61 66
17892;0;1 3 9 15 23 25 32 41 45 50 52 56 63 66
17893;1;1 2 9 17 23 25 36 43 45 51 52 56 61 66
17894;1;1 2 9 17 23 27 31 42 49 51 52 56 61 66
17895;1;1 2 9 17 23 27 31 44 45 50 52 56 61 66
17896;0;1 6 9 21 24 27 34 44 45 51 52 56 61 66
17897;1;1 2 9 16 23 27 36 42 45 51 52 56 61 66
17898;1;1 2 9 15 23 26 31 44 45 50 52 56 61 66
