ID;CLASS;EVENTS
11850;11;3 7 13 21 31 38
11851;15;4 6 15 23 28 38
11852;8;4 6 10 20 25 38
11853;14;4 6 10 24 30 38
11854;0;3 6 13 23 28 39
11855;9;3 5 9 20 29 33
11856;15;3 5 16 24 31 35
11857;10;3 6 11 22 25 35
11858;16;2 5 11 18 31 36
11859;13;4 7 9 18 27 37
11860;12;4 6 15 19 25 37
11861;14;3 6 16 23 31 37
11862;15;4 5 12 24 29 36
11863;0;1 5 15 22 30 38
11864;11;4 6 12 19 25 38
11865;13;3 7 9 17 29 35
11866;15;2 5 15 20 30 39
11867;12;4 7 16 19 25 36
11868;14;3 6 11 20 29 39
11869;16;2 5 9 23 30 38
11870;15;2 6 16 23 30 35
11871;10;3 7 16 20 31 33
11872;13;4 6 9 17 31 35
11873;7;4 5 10 23 32 33
11874;9;3 7 13 17 32 33
11875;0;4 7 10 22 27 39
11876;14;1 5 14 21 31 34
11877;12;4 8 13 17 31 37
11878;11;4 8 15 22 31 34
11879;15;2 5 9 18 26 35
11880;13;2 5 12 18 25 36
11881;14;2 6 13 23 32 36
11882;16;1 5 9 22 32 36
11883;0;1 5 13 17 29 34
11884;15;1 5 13 17 31 33
11885;6;3 5 12 20 25 34
11886;13;3 7 10 20 31 36
11887;12;4 7 16 18 32 39
11888;10;4 8 13 23 32 35
11889;14;4 6 14 24 26 38
11890;15;3 5 9 22 31 37
11891;11;4 7 15 22 31 34
11892;8;4 7 9 21 25 35
11893;9;4 8 10 19 29 34
11894;0;2 5 15 21 31 36
11895;14;3 6 11 20 27 40
11896;16;2 5 10 23 29 36
11897;13;3 7 9 22 29 35
11898;12;4 8 16 20 30 36
11899;15;2 5 11 21 31 37
11900;14;3 5 11 18 32 35
11901;13;4 7 16 22 32 36
11902;0;4 7 10 20 26 37
11903;10;4 5 16 23 25 40
11904;15;2 6 10 23 30 37
11905;11;3 6 13 19 25 36
11906;12;4 6 10 20 32 36
11907;16;2 6 14 18 28 36
11908;17;1 5 14 23 30 36
11909;14;2 5 16 18 28 34
11910;15;3 5 9 17 26 36
11911;13;3 6 13 21 31 37
11912;9;3 6 13 21 32 33
11913;0;2 6 15 20 30 35
11914;14;4 5 15 23 31 34
11915;15;2 6 9 19 31 36
11916;12;3 6 9 17 26 40
11917;13;3 7 12 20 32 38
11918;14;4 5 12 23 26 38
11919;10;4 5 9 20 30 35
11920;7;4 7 9 20 32 35
11921;11;2 5 16 24 29 33
11922;16;2 5 15 19 26 36
11923;15;1 5 11 24 27 33
11924;3;3 7 9 24 27 33
11925;0;4 7 15 17 32 33
11926;14;3 6 15 17 29 34
11927;12;2 5 11 21 32 36
11928;13;4 5 13 18 32 37
11929;15;2 6 12 17 31 38
11930;14;3 6 9 17 28 37
11931;9;3 5 10 21 25 35
11932;0;4 5 11 24 26 39
11933;8;4 6 10 24 25 36
11934;16;3 5 10 20 28 37
11935;11;4 5 16 21 25 35
11936;13;4 8 11 22 31 38
11937;10;4 8 12 22 30 33
11938;12;4 7 15 19 25 37
11939;15;2 6 9 17 29 35
11940;14;3 6 13 24 29 35
11941;13;2 5 12 24 25 38
11942;15;3 5 9 24 29 38
11943;0;2 5 15 17 32 33
11944;15;2 5 9 20 31 37
11945;6;4 7 9 24 27 33
11946;16;3 5 11 24 27 38
11947;12;4 7 16 24 32 38
11948;11;3 5 11 18 25 36
11949;14;4 6 11 19 29 39
11950;13;3 6 9 20 32 39
11951;9;3 7 12 20 28 33
11952;15;3 5 10 23 31 39
11953;10;4 7 9 19 25 39
11954;0;4 6 14 19 30 34
11955;14;3 5 13 23 31 35
11956;12;2 5 12 17 25 39
11957;13;1 5 15 22 28 33
11958;15;3 5 9 18 28 35
11959;16;4 5 14 23 29 37
11960;14;4 5 9 18 26 37
11961;11;4 5 9 21 31 34
11962;0;3 5 13 22 30 39
11963;15;3 5 9 20 29 38
11964;12;4 7 13 23 25 37
11965;13;4 6 12 22 27 36
11966;7;3 6 10 21 25 40
11967;14;4 6 9 22 29 38
11968;10;4 8 10 19 29 33
11969;15;2 6 11 23 31 37
11970;9;3 5 10 21 32 33
11971;13;4 6 12 17 27 38
11972;16;1 5 12 23 32 38
11973;4;4 7 10 24 25 33
11974;8;4 7 15 22 32 35
11975;0;3 6 10 20 25 37
11976;14;4 6 15 23 27 39
11977;11;3 6 9 18 31 34
11978;12;2 6 9 21 32 34
11979;15;1 5 13 17 31 38
11980;17;1 5 10 23 30 37
11981;14;3 6 12 24 32 40
11982;5;4 6 15 24 25 33
11983;13;4 5 11 18 32 39
11984;0;4 6 15 23 32 38
11985;15;1 5 13 24 31 33
11986;16;1 5 13 21 31 35
11987;10;3 6 11 24 25 39
11988;12;2 5 14 24 25 35
11989;14;2 5 9 22 27 39
11990;13;4 6 16 21 25 38
11991;9;4 8 14 23 30 33
11992;11;2 5 9 24 29 33
11993;15;4 6 15 23 31 37
11994;14;3 5 13 19 30 38
11995;0;4 5 15 23 30 38
11996;12;2 6 10 23 32 34
11997;13;3 7 12 20 31 38
11998;15;4 5 9 20 32 37
11999;16;2 5 10 23 29 37
12000;14;3 5 16 20 27 40
12001;15;1 5 13 18 32 34
12002;10;2 6 12 17 31 33
12003;0;4 5 14 23 31 39
12004;11;4 5 10 21 31 34
12005;6;4 7 13 20 25 35
12006;13;3 5 15 22 31 33
12007;12;3 7 14 22 32 36
12008;14;3 5 15 20 25 38
12009;15;3 5 13 21 31 36
12010;9;4 8 13 17 26 34
12011;13;3 6 14 18 25 36
12012;16;4 5 10 20 27 38
12013;14;2 5 14 24 32 38
12014;0;1 5 12 18 29 33
12015;7;4 5 12 20 32 33
12016;8;4 7 13 24 26 35
12017;12;4 5 11 23 25 38
12018;15;2 5 9 21 26 39
12019;15;2 6 12 23 29 34
12020;10;2 6 13 19 30 33
12021;11;4 8 9 21 31 34
12022;13;4 7 14 24 30 37
12023;1;3 7 9 17 27 33
12024;14;3 5 12 22 25 37
12025;0;4 6 13 23 30 39
12026;16;4 5 13 23 29 37
12027;12;4 8 13 18 30 36
12028;15;4 6 9 24 30 37
12029;13;2 6 11 17 32 37
12030;14;4 5 15 21 26 38
12031;9;4 8 14 24 27 33
12032;15;4 5 14 20 27 36
12033;0;2 5 14 19 29 34
12034;11;4 5 13 20 32 40
12035;14;4 6 15 18 26 36
12036;10;4 7 16 19 25 39
12037;12;4 7 9 18 31 40
12038;16;3 5 14 20 28 36
12039;3;3 6 16 18 25 33
12040;13;4 7 15 24 28 38
12041;15;2 5 16 19 28 40
12042;14;1 5 16 23 30 33
12043;13;4 7 10 22 28 38
12044;0;3 7 13 19 30 35
12045;12;2 5 13 20 31 35
12046;15;3 6 11 21 29 36
12047;11;3 5 11 19 25 35
12048;14;4 5 16 21 27 40
12049;9;3 6 10 17 32 33
12050;15;3 5 9 17 28 40
12051;16;1 5 13 21 27 34
12052;10;3 5 10 17 31 33
12053;13;2 6 9 18 30 34
12054;17;1 5 10 18 30 38
12055;0;2 5 14 19 30 36
12056;12;3 5 10 20 29 34
12057;8;4 8 16 22 25 33
12058;14;3 7 12 24 30 37
12059;15;4 5 10 21 29 37
12060;13;2 5 12 21 25 36
12061;14;3 6 10 24 29 40
12062;11;4 6 12 24 32 35
12063;7;4 5 10 24 31 33
12064;15;1 5 16 22 32 34
12065;6;4 7 16 21 26 33
12066;16;2 6 15 23 31 36
12067;0;4 5 15 24 30 39
12068;12;3 5 11 20 25 35
12069;13;4 6 10 23 31 35
12070;10;2 6 15 20 32 33
12071;9;3 6 12 23 32 33
12072;14;2 6 13 18 31 37
12073;15;3 5 10 21 27 39
12074;2;3 6 13 19 25 34
12075;14;3 5 15 21 27 38
12076;0;3 5 12 22 28 39
12077;12;4 7 16 17 31 40
12078;11;4 8 9 21 30 34
12079;16;4 5 15 17 30 36
12080;13;4 6 9 21 26 39
12081;15;2 5 16 17 31 36
12082;14;4 6 13 24 27 38
12083;13;3 6 13 17 28 38
12084;12;4 6 12 21 30 40
12085;0;2 6 13 18 30 33
12086;10;4 8 10 22 32 39
12087;15;3 6 11 23 29 35
12088;14;4 6 16 18 31 39
12089;15;4 5 13 19 27 36
12090;9;4 7 15 21 31 33
12091;11;2 6 9 21 29 33
12092;16;4 5 14 18 28 38
12093;13;4 7 15 20 30 38
12094;12;3 6 15 22 26 39
12095;0;2 5 15 21 32 37
12096;14;2 6 12 23 32 39
12097;15;3 7 14 23 30 37
12098;8;4 8 11 24 32 33
12099;13;2 5 9 22 31 39
12100;15;3 5 12 21 29 35
12101;14;4 7 15 24 29 40
12102;10;4 7 9 21 32 40
12103;16;4 5 10 20 28 36
12104;12;3 6 14 24 32 34
12105;11;4 8 16 24 30 34
12106;0;3 6 16 18 32 35
12107;15;4 5 13 17 27 38
12108;9;2 5 10 23 25 37
12109;13;4 5 9 22 25 34
12110;7;4 7 11 22 32 33
12111;14;4 6 15 23 30 35
12112;15;2 5 11 21 29 38
12113;12;3 5 13 23 30 33
12114;0;3 5 16 22 31 39
12115;16;2 5 16 22 29 36
12116;13;3 6 12 21 31 38
12117;14;2 5 12 17 32 38
12118;10;3 6 9 20 25 40
12119;11;3 5 16 23 30 33
12120;15;3 6 11 24 30 38
12121;13;4 7 14 19 27 39
12122;12;3 7 11 17 32 36
12123;0;3 7 13 19 30 34
12124;5;4 6 12 22 25 33
12125;6;4 7 16 20 25 33
12126;17;1 5 11 19 30 35
12127;14;2 5 16 17 30 34
12128;15;2 5 13 21 26 39
12129;14;4 6 10 22 29 38
12130;9;4 8 16 21 26 34
12131;16;2 6 16 23 32 37
12132;13;4 5 14 22 32 38
12133;15;4 6 15 23 29 37
12134;11;4 8 15 24 31 35
12135;10;4 8 14 19 32 40
12136;12;4 8 11 18 30 37
12137;0;4 7 14 22 31 37
12138;14;4 5 12 22 31 39
12139;13;4 6 12 17 26 37
12140;8;4 7 13 22 31 33
12141;15;2 6 16 20 30 38
12142;14;2 6 16 23 30 34
12143;16;2 5 16 22 27 37
12144;12;4 7 15 23 26 38
12145;0;2 5 13 21 30 38
12146;15;4 5 13 17 29 35
12147;11;2 6 14 19 30 33
12148;9;4 5 12 21 32 34
12149;13;4 6 14 21 26 37
12150;14;4 5 16 21 26 37
12151;10;2 5 14 19 31 33
12152;15;3 5 10 18 31 35
12153;3;3 6 14 23 25 34
12154;12;4 8 11 17 30 37
12155;13;3 7 15 17 31 36
12156;16;3 6 14 22 28 38
12157;0;2 5 15 22 30 37
12158;7;4 7 15 19 32 33
12159;14;4 6 16 22 26 38
12160;15;2 5 14 21 26 39
12161;14;1 5 11 21 32 36
12162;11;4 6 12 19 27 39
12163;13;3 5 12 22 25 35
12164;12;2 6 15 20 28 34
12165;0;3 5 12 20 27 35
12166;15;3 5 10 21 26 35
12167;10;4 7 11 23 25 37
12168;9;4 7 10 23 30 33
12169;16;4 5 10 22 29 35
12170;14;4 6 14 21 27 38
12171;13;4 6 13 22 25 38
12172;15;4 5 9 23 32 38
12173;12;4 8 12 19 30 38
12174;14;3 5 16 17 25 37
12175;11;3 6 12 23 31 34
12176;0;4 5 11 24 28 39
12177;13;4 8 16 19 30 35
12178;15;4 6 14 23 26 38
12179;15;3 5 9 20 27 37
12180;8;4 5 10 22 26 33
12181;16;4 5 10 23 29 35
12182;12;4 7 11 21 31 39
12183;10;3 7 10 17 31 33
12184;6;4 6 12 22 26 34
12185;14;3 7 15 24 30 37
12186;0;4 7 16 19 32 36
12187;13;3 7 11 17 31 37
12188;9;4 5 9 22 32 34
12189;15;2 5 13 21 25 36
12190;11;3 6 14 24 25 36
12191;14;4 6 11 17 27 40
12192;13;3 5 10 19 32 39
12193;12;4 5 13 23 25 40
12194;16;3 5 10 18 28 38
12195;0;2 5 13 22 29 37
12196;15;3 5 10 20 29 36
12197;17;1 5 11 23 30 35
12198;14;4 7 10 23 26 37
12199;15;2 5 9 20 32 37
12200;10;2 5 11 19 25 40
12201;13;4 6 12 19 28 39
12202;12;2 5 14 18 31 40
12203;14;3 6 10 23 32 39
12204;11;4 7 13 18 32 39
12205;7;4 7 10 19 25 39
12206;0;4 7 9 22 25 39
12207;9;4 7 10 17 29 33
12208;16;2 5 9 19 30 35
12209;15;2 5 14 22 25 37
12210;13;2 6 9 24 28 34
12211;14;2 6 11 21 32 37
12212;12;4 7 16 19 29 40
12213;15;2 6 11 17 28 36
12214;0;4 7 9 21 26 37
12215;14;2 5 13 17 26 39
12216;10;4 8 13 24 31 34
12217;13;3 6 15 20 31 40
12218;11;3 7 11 21 29 34
12219;15;2 5 11 23 31 35
12220;16;2 5 9 23 28 36
12221;8;4 7 16 18 25 35
12222;14;2 6 13 18 31 38
12223;12;4 7 15 20 29 40
12224;13;3 7 10 23 30 35
12225;0;3 6 15 20 32 37
12226;9;4 8 10 22 28 34
12227;15;4 5 11 23 31 36
12228;14;4 6 9 20 29 38
12229;13;1 5 13 20 32 34
12230;12;4 7 11 22 28 40
12231;11;4 7 13 17 32 35
12232;10;4 8 11 20 32 35
12233;16;2 5 14 23 30 36
12234;15;4 5 11 17 27 39
12235;0;3 7 16 24 32 39
12236;14;1 5 9 20 28 34
12237;15;4 5 10 17 31 40
12238;13;2 5 12 18 26 36
12239;12;4 8 16 18 32 36
12240;14;4 5 9 17 32 35
12241;15;3 5 14 18 29 39
12242;6;4 7 12 22 26 33
12243;16;2 5 13 19 27 35
12244;11;3 7 14 19 32 40
12245;9;3 6 15 20 32 33
12246;0;2 5 14 17 31 33
12247;13;3 5 16 24 25 36
12248;10;2 5 12 20 32 35
12249;14;3 6 13 21 27 37
12250;15;3 5 10 21 27 35
12251;7;4 7 11 20 32 35
12252;12;4 5 14 23 32 37
12253;14;3 6 11 17 27 37
12254;0;4 6 15 24 30 40
12255;13;3 6 13 23 31 34
12256;15;3 5 15 24 31 36
12257;16;2 5 14 19 26 35
12258;11;4 8 13 18 31 39
12259;15;2 5 13 18 27 37
12260;12;4 6 16 22 26 40
12261;8;4 6 10 24 25 35
12262;13;4 7 10 20 29 38
12263;0;4 6 12 23 29 39
12264;5;4 8 12 18 26 33
12265;9;4 5 10 17 25 35
12266;3;3 5 16 17 25 33
12267;10;2 6 11 21 32 33
12268;14;4 6 11 17 28 39
12269;17;2 5 11 18 27 37
12270;15;1 5 16 17 31 39
12271;14;2 6 12 19 32 37
12272;12;4 7 9 17 31 39
12273;16;1 5 15 18 31 37
12274;13;4 5 9 18 25 40
12275;11;2 6 10 24 28 33
12276;15;4 5 9 20 28 38
12277;0;4 7 14 18 29 33
12278;14;4 6 11 17 31 36
12279;13;1 5 14 23 32 33
12280;15;3 6 10 19 28 37
12281;12;4 7 13 17 30 38
12282;10;2 6 12 22 32 33
12283;14;4 5 13 21 30 34
12284;16;2 5 11 23 31 38
12285;9;4 7 11 20 26 38
12286;0;4 8 10 17 26 34
12287;13;3 7 9 19 32 36
12288;11;4 8 11 24 30 34
12289;15;3 5 14 20 26 36
12290;14;4 6 16 24 29 36
12291;12;3 5 11 22 26 35
12292;15;3 6 14 23 30 37
12293;13;2 5 10 22 32 40
12294;0;4 6 13 22 29 37
12295;14;2 5 13 23 31 34
12296;16;4 5 15 19 29 37
12297;10;3 6 14 20 25 39
12298;15;3 5 13 17 28 37
12299;7;4 5 15 19 30 33
12300;12;4 5 14 23 28 40
12301;13;4 6 10 21 28 40
12302;6;3 5 14 20 25 34
12303;11;4 8 16 21 30 34
12304;8;3 6 10 19 25 40
12305;14;2 6 12 20 32 37
12306;9;4 8 12 17 32 34
12307;0;2 5 11 22 28 37
12308;15;3 5 10 17 32 36
12309;14;3 7 14 17 30 36
12310;13;2 5 15 17 25 36
12311;16;3 5 14 19 27 38
12312;12;4 6 15 18 25 37
12313;15;3 6 14 24 29 35
12314;14;3 6 16 18 29 36
12315;10;3 5 11 22 30 33
12316;4;3 7 10 24 26 33
12317;0;3 5 15 20 32 35
12318;11;4 7 9 24 25 36
12319;13;3 7 11 24 31 36
12320;15;1 5 11 21 27 33
12321;12;2 6 10 23 31 34
12322;14;3 5 11 22 29 40
12323;16;4 5 14 17 27 37
12324;9;3 7 13 20 31 34
12325;15;2 6 11 19 31 36
12326;0;4 5 14 20 31 35
12327;13;4 7 15 19 29 38
12328;14;4 6 15 18 29 40
12329;12;2 6 14 23 31 33
12330;11;4 8 12 17 30 34
12331;10;4 7 14 22 32 40
12332;15;2 6 10 17 30 36
12333;13;3 5 13 21 25 37
12334;0;2 5 13 20 28 35
12335;16;2 5 16 18 28 35
12336;15;3 6 11 24 30 37
12337;14;2 5 14 17 26 39
12338;13;3 5 12 21 31 34
12339;12;4 5 10 22 30 34
12340;17;2 5 15 22 31 36
12341;15;3 5 9 17 28 36
12342;14;4 6 16 20 30 37
12343;9;4 7 11 22 29 33
12344;8;3 7 13 19 31 33
12345;11;4 8 9 24 29 34
12346;0;4 6 10 22 27 38
12347;7;4 6 12 23 30 33
12348;10;4 8 11 23 32 39
12349;15;1 5 9 23 32 35
12350;13;3 6 13 18 32 39
12351;16;2 5 15 21 30 35
12352;12;1 5 12 22 31 33
12353;14;4 6 10 23 26 36
12354;15;4 5 10 20 32 37
12355;0;4 5 10 21 25 38
12356;13;4 5 12 24 26 38
12357;14;3 6 16 19 30 39
12358;11;4 5 11 24 26 38
12359;12;4 8 11 21 30 37
12360;15;2 5 15 20 28 36
12361;16;1 5 9 19 31 35
12362;6;4 7 12 24 27 33
12363;9;4 7 15 23 27 40
12364;10;4 5 14 23 31 33
12365;14;3 5 12 19 30 40
12366;13;3 6 15 18 25 37
12367;0;2 6 13 20 29 35
12368;15;3 5 15 22 25 36
12369;14;2 5 9 21 31 37
12370;12;3 5 13 24 30 33
12371;13;3 6 12 20 30 37
12372;11;4 8 11 21 32 39
12373;15;4 5 9 18 28 40
12374;16;3 5 10 17 30 38
12375;0;2 6 15 21 32 36
12376;14;3 7 10 18 30 38
12377;15;4 5 12 23 31 39
12378;10;2 5 15 17 32 40
12379;3;3 6 14 18 25 34
12380;12;4 7 13 22 26 37
12381;13;3 5 16 24 32 36
12382;9;3 6 16 19 32 33
12383;14;3 6 16 20 28 39
12384;15;3 5 9 17 32 36
12385;8;4 7 12 21 25 35
12386;0;2 5 14 20 31 37
12387;13;4 7 10 24 31 38
12388;11;3 6 12 24 31 34
12389;16;2 5 10 24 28 40
12390;12;4 7 12 21 30 40
12391;14;4 6 13 21 29 39
12392;15;2 5 16 24 30 39
12393;7;4 6 9 17 31 33
12394;13;4 5 15 20 31 40
12395;0;4 7 16 19 31 36
12396;10;3 5 11 20 26 39
12397;14;2 6 13 18 29 37
12398;12;4 7 16 18 28 40
12399;15;3 6 15 17 30 36
12400;16;3 5 15 23 30 37
12401;11;4 7 12 17 25 37
12402;9;4 7 16 20 32 34
12403;14;3 7 9 22 32 37
12404;13;4 6 13 18 31 35
12405;5;4 7 10 24 26 34
12406;15;1 5 14 23 30 33
12407;0;4 5 13 20 30 37
12408;14;1 5 15 20 29 35
12409;12;4 6 12 20 29 40
12410;13;4 5 13 17 25 40
12411;15;3 5 16 23 30 36
12412;17;2 5 12 23 30 37
12413;10;4 8 9 20 29 33
12414;16;2 5 12 19 29 38
12415;15;4 5 12 23 30 34
12416;11;4 6 13 20 30 39
12417;0;4 6 11 22 28 37
12418;14;3 7 11 24 30 37
12419;12;3 6 11 22 32 39
12420;13;3 6 13 18 28 36
12421;9;3 7 9 20 32 35
12422;6;4 5 16 23 26 33
12423;15;3 6 10 19 29 38
12424;14;3 5 9 21 30 38
12425;0;1 5 16 20 32 35
12426;13;2 5 14 21 31 35
12427;8;4 7 15 22 25 35
12428;2;3 5 15 19 25 34
12429;16;2 5 10 18 30 35
12430;12;3 5 14 17 32 35
12431;10;4 7 16 21 25 38
12432;11;4 6 16 19 25 36
12433;15;2 5 13 21 26 38
12434;14;3 5 13 24 26 36
12435;15;4 5 12 23 31 38
12436;13;3 5 13 19 32 40
12437;0;4 6 10 22 26 39
12438;14;4 6 15 20 27 38
12439;12;2 5 11 22 25 38
12440;16;3 5 11 24 30 39
12441;15;3 5 16 22 30 35
12442;7;4 6 14 20 31 34
12443;9;3 6 10 23 30 33
12444;13;4 7 16 19 26 38
12445;11;2 5 9 20 31 34
12446;14;3 6 12 22 31 38
12447;10;4 8 10 23 32 35
12448;0;3 5 13 23 30 40
12449;15;2 5 16 19 31 40
12450;12;1 5 15 22 32 35
12451;13;1 5 12 22 32 34
12452;14;4 5 14 22 29 40
12453;16;2 5 9 19 28 36
12454;15;2 5 13 20 29 38
12455;14;2 5 13 22 32 39
12456;0;2 5 12 21 27 38
12457;11;3 7 12 21 29 34
12458;12;1 5 10 24 31 33
12459;13;3 7 13 17 30 37
12460;15;4 5 10 21 28 37
12461;9;4 5 10 23 25 35
12462;10;4 6 11 22 25 40
12463;14;3 6 14 18 29 38
12464;13;3 5 10 18 32 39
12465;16;3 5 11 22 28 36
12466;0;1 5 13 17 30 34
12467;8;4 7 14 24 32 33
12468;15;4 5 12 21 30 36
12469;12;4 5 9 19 25 38
12470;14;4 5 15 19 26 38
12471;11;3 5 11 24 25 39
12472;15;1 5 11 22 27 33
12473;13;3 7 12 24 31 36
12474;14;4 6 13 18 28 36
12475;0;4 5 14 22 29 39
12476;12;4 8 13 21 31 36
12477;10;4 7 10 18 30 35
12478;16;1 5 10 17 27 34
12479;9;4 7 12 24 30 33
12480;6;4 7 11 21 25 33
12481;15;3 5 15 18 29 39
12482;13;3 7 13 17 30 35
12483;17;1 5 16 23 29 37
12484;14;4 5 14 22 26 40
12485;15;1 5 14 24 29 33
12486;0;3 5 15 18 31 35
12487;11;4 8 14 23 32 37
12488;12;4 7 13 17 29 37
12489;7;4 7 9 19 29 33
12490;14;3 7 15 23 30 36
12491;13;3 5 12 21 25 36
12492;16;3 5 11 24 27 36
12493;3;4 7 14 23 28 33
12494;15;2 6 16 18 30 38
12495;15;2 6 11 21 28 34
12496;10;4 8 14 17 32 35
12497;0;3 5 14 17 29 34
12498;13;4 7 16 20 30 37
12499;12;3 5 11 23 25 37
12500;14;1 5 14 24 31 38
12501;9;3 6 11 24 30 33
12502;11;4 5 10 18 31 34
12503;15;4 5 12 23 28 35
12504;13;3 7 9 24 29 35
12505;16;2 5 10 21 27 35
12506;14;2 6 14 24 30 33
12507;0;4 5 12 21 27 38
12508;12;3 5 11 22 25 37
12509;8;4 5 10 19 25 40
12510;15;1 5 10 24 32 37
12511;14;3 5 15 22 30 40
12512;10;4 8 10 21 29 33
12513;13;4 7 15 18 29 38
12514;15;4 5 11 17 27 35
12515;11;4 5 11 22 26 40
12516;0;4 8 15 19 32 36
12517;12;4 5 11 23 25 36
12518;16;4 5 10 24 29 39
12519;14;2 6 15 24 30 34
12520;9;4 7 15 18 32 36
12521;13;3 6 9 20 30 40
12522;15;2 6 9 22 29 35
12523;14;4 6 11 17 28 38
12524;15;4 6 11 23 30 39
12525;0;4 6 13 22 30 38
12526;12;2 6 11 20 29 34
12527;10;4 6 15 23 25 40
12528;11;4 5 12 19 25 40
12529;13;3 6 16 22 30 40
12530;16;4 5 12 22 30 35
12531;14;4 6 10 17 26 39
12532;15;2 5 15 24 30 35
12533;13;4 5 11 19 32 38
12534;0;4 5 13 22 30 39
12535;7;4 5 12 24 32 33
12536;12;4 8 10 24 31 36
12537;14;2 6 13 20 31 36
12538;9;4 8 15 21 28 34
12539;15;2 6 12 23 31 38
12540;6;4 5 9 19 32 34
12541;14;3 6 9 20 31 38
12542;11;4 6 11 23 25 37
12543;16;1 5 11 20 30 36
12544;10;4 6 11 22 26 40
12545;13;2 6 15 23 29 33
12546;5;4 8 11 18 31 33
12547;12;4 7 10 21 29 39
12548;0;4 5 9 21 26 38
12549;15;2 6 12 23 31 37
12550;8;4 7 15 24 25 35
12551;14;3 5 13 21 26 36
12552;13;3 7 12 23 32 39
12553;15;2 5 13 24 27 38
12554;14;3 7 12 24 30 35
12555;0;4 6 11 24 28 39
12556;17;1 5 14 23 30 37
12557;11;1 5 9 19 30 34
12558;16;3 5 11 23 27 35
12559;12;3 6 10 17 32 40
12560;9;3 6 10 20 32 34
12561;15;2 5 16 21 32 39
12562;10;4 5 11 22 26 33
12563;13;4 7 15 20 29 37
12564;14;2 6 11 24 32 36
12565;15;4 5 13 17 27 36
12566;0;4 5 15 20 32 37
12567;12;3 7 10 17 32 37
12568;13;3 5 12 24 27 37
12569;16;2 5 16 23 30 38
12570;11;3 6 9 21 30 34
12571;14;4 6 14 24 29 36
12572;15;2 5 10 19 27 40
12573;13;2 6 9 21 28 34
12574;12;4 7 10 23 32 36
12575;10;4 8 14 19 32 39
12576;0;2 5 15 20 32 36
12577;9;3 6 9 21 32 33
12578;15;4 5 16 20 28 37
12579;14;4 5 15 21 26 40
12580;15;1 5 12 17 31 39
12581;16;4 5 15 20 30 38
12582;13;4 5 10 24 32 36
12583;7;4 7 16 18 25 34
12584;14;4 6 11 19 30 39
12585;11;3 7 9 17 28 33
12586;0;4 7 12 22 27 38
12587;12;4 6 9 24 25 35
12588;15;3 5 9 23 26 36
12589;13;2 6 14 23 32 38
12590;8;4 8 15 19 27 34
12591;14;2 5 12 20 26 37
12592;10;3 6 14 21 32 40
12593;15;3 6 11 23 28 36
12594;16;3 5 10 24 29 37
12595;12;3 6 12 17 32 35
12596;0;3 6 16 20 31 36
12597;9;3 5 15 24 32 34
12598;14;2 6 16 19 32 40
12599;6;4 7 16 21 27 33
12600;11;4 5 9 22 26 33
12601;13;3 6 12 20 29 40
12602;15;4 6 15 17 29 36
12603;14;4 6 9 21 28 37
12604;12;4 6 12 20 32 38
12605;0;1 5 13 20 30 35
12606;3;3 5 16 20 25 33
12607;13;4 7 16 19 26 36
12608;16;2 5 11 19 30 39
12609;10;4 5 11 24 26 33
12610;15;4 6 16 22 31 36
12611;14;2 5 11 23 32 35
12612;15;2 5 14 21 30 40
12613;11;3 6 12 20 26 38
12614;13;3 6 12 21 32 37
12615;12;4 6 9 22 32 40
12616;0;3 6 14 19 29 36
12617;9;4 6 16 23 30 33
12618;14;4 6 11 19 29 38
12619;15;4 5 14 20 27 40
12620;16;2 5 16 18 28 36
12621;13;4 6 16 24 26 36
12622;14;2 5 13 17 26 36
12623;12;4 8 13 24 31 37
12624;10;4 8 13 19 27 34
12625;0;4 6 10 17 26 34
12626;11;4 8 13 18 32 35
12627;17;1 5 11 24 29 35
12628;15;1 5 12 20 31 39
12629;13;4 6 13 21 31 37
12630;7;4 5 9 21 32 33
12631;14;3 7 14 19 30 38
12632;8;4 6 15 20 32 40
12633;15;4 5 9 24 28 39
12634;16;2 5 14 18 29 38
12635;12;4 5 14 24 26 34
12636;0;3 5 16 21 31 38
12637;9;2 5 10 19 31 34
12638;14;4 6 9 18 32 37
12639;13;4 7 15 24 29 37
12640;15;4 6 11 18 28 37
12641;11;2 6 15 17 32 36
12642;10;4 5 11 17 26 33
12643;14;3 7 14 17 30 38
12644;13;3 7 16 20 32 38
12645;12;1 5 15 24 32 38
12646;0;1 5 15 20 32 37
12647;16;3 5 11 23 32 38
12648;15;2 5 9 22 31 37
12649;15;4 5 14 17 30 35
12650;14;2 6 16 21 32 35
12651;13;2 6 13 24 31 33
12652;12;3 5 14 17 32 39
12653;11;4 7 12 17 26 36
12654;0;2 5 10 23 25 38
12655;9;3 5 16 19 32 33
12656;15;3 5 9 23 28 37
12657;10;2 5 10 20 32 35
12658;4;4 6 10 19 26 33
12659;6;4 7 14 24 26 33
12660;14;3 6 14 18 28 38
12661;16;3 5 14 22 28 35
12662;13;1 5 13 17 32 33
12663;15;2 6 12 21 30 36
12664;12;3 6 9 22 32 40
12665;14;3 6 9 23 29 38
12666;0;2 5 15 22 30 38
12667;15;3 6 16 18 28 37
12668;13;4 7 14 20 28 37
12669;11;3 7 10 23 30 34
12670;14;4 5 13 17 25 35
12671;16;2 5 12 24 29 37
